234.82031535357237,631,234.82031535357234
226.828125,632,226.828125
236.5788874924183,633,236.5788874924183
221.09375,623,221.09375
221.875,624,221.875
220.625,618,220.625
220.65625,619,220.65625
220.65625,620,220.65625
220.65625,621,220.65625
220.8125,622,220.81249999999997
188.3125,277,188.3125
189.25,278,189.25
189.75,279,189.75
189.75,280,189.75
190.5,281,190.49999999999991
190.5,282,190.49999999999991
190.5,283,190.49999999999991
191.5,284,191.49999999999997
191.5,285,191.49999999999997
191.5,286,191.49999999999997
191.5,287,191.49999999999997
192.25,288,192.24999999999997
192.25,289,192.24999999999997
192.25,290,192.24999999999997
191.5,291,191.49999999999997
191.5,292,191.49999999999997
191.75,293,191.74999999999997
191.125,294,191.125
191.25,295,191.24999999999997
191.25,296,191.24999999999997
192.0,297,191.99999999999997
192.5,298,192.49999999999997
192.75,299,192.74999999999997
192.75,300,192.74999999999997
192.75,301,192.74999999999997
192.75,302,192.74999999999997
192.75,303,192.74999999999997
192.75,304,192.74999999999997
192.75,305,192.74999999999997
192.75,306,192.74999999999997
192.75,307,192.74999999999997
192.75,308,192.74999999999997
192.75,309,192.74999999999997
192.75,310,192.74999999999997
192.75,311,192.74999999999997
193.5,312,193.5
194.25,313,194.25
195.0,314,194.99999999999991
195.0,315,194.99999999999991
195.0,316,194.99999999999991
195.0,317,194.99999999999991
195.0,318,194.99999999999991
195.0,319,194.99999999999991
195.0,320,194.99999999999991
195.25,321,195.24999999999991
196.0,322,195.99999999999997
196.0,323,195.99999999999997
196.25,324,196.24999999999997
196.25,325,196.24999999999997
196.25,326,196.24999999999997
196.25,327,196.24999999999997
196.25,328,196.24999999999997
196.0,329,195.99999999999997
196.0,330,195.99999999999997
196.0,331,195.99999999999997
196.0,332,195.99999999999997
196.25,333,196.24999999999997
196.25,334,196.24999999999997
196.5,335,196.49999999999997
196.5,336,196.49999999999997
196.5,337,196.49999999999997
196.5,338,196.49999999999997
196.5,339,196.49999999999997
196.5,340,196.49999999999997
196.5,341,196.49999999999997
196.5,342,196.49999999999997
196.5,343,196.49999999999997
196.5,344,196.49999999999997
197.25,345,197.24999999999997
198.0,346,198.0
198.75,347,198.75
198.75,348,198.75
198.75,349,198.75
199.5,350,199.5
199.5,351,199.5
199.5,352,199.5
199.5,353,199.5
199.5,354,199.5
200.25,355,200.24999999999991
200.25,356,200.24999999999991
200.5,357,200.49999999999991
199.75,358,199.75
199.75,359,199.75
199.75,360,199.75
200.5,361,200.49999999999991
200.75,362,200.74999999999997
200.75,363,200.74999999999997
200.75,364,200.74999999999997
200.75,365,200.74999999999997
200.75,366,200.74999999999997
200.75,367,200.74999999999997
201.0,368,200.99999999999997
201.0,369,200.99999999999997
201.0,370,200.99999999999997
201.0,371,200.99999999999997
201.25,372,201.24999999999997
201.375,373,201.375
201.5,374,201.49999999999997
201.5,375,201.49999999999997
202.25,376,202.24999999999997
202.25,377,202.24999999999997
202.25,378,202.24999999999997
202.25,379,202.24999999999997
202.25,380,202.24999999999997
202.25,381,202.24999999999997
202.25,382,202.24999999999997
202.25,383,202.24999999999997
202.5,384,202.49999999999997
202.5,385,202.49999999999997
203.25,386,203.25
203.25,387,203.25
204.0,388,204.0
204.0,389,204.0
204.0,390,204.0
204.0,391,204.0
204.0,392,204.0
204.0,393,204.0
204.0,394,204.0
204.0,395,204.0
204.0,396,204.0
204.0,397,204.0
204.0,398,204.0
204.0,399,204.0
204.0,400,204.0
204.0,401,204.0
204.0,402,204.0
204.0,403,204.0
204.0,404,204.0
204.0,405,204.0
204.0,406,204.0
204.0,407,204.0
204.0,408,204.0
204.0,409,204.0
204.0,410,204.0
204.0,411,204.0
204.25,412,204.25
204.25,413,204.25
204.5,414,204.5
204.5,415,204.5
204.5,416,204.5
205.25,417,205.24999999999994
205.25,418,205.24999999999994
205.25,419,205.24999999999994
205.25,420,205.24999999999994
205.25,421,205.24999999999994
205.5,422,205.49999999999994
205.5,423,205.49999999999994
205.5,424,205.49999999999994
205.5,425,205.49999999999994
205.5,426,205.49999999999994
206.25,427,206.24999999999997
206.25,428,206.24999999999997
206.25,429,206.24999999999997
207.0,430,206.99999999999997
207.0,431,206.99999999999997
207.0,432,206.99999999999997
207.0,433,206.99999999999997
207.0,434,206.99999999999997
207.0,435,206.99999999999997
207.0,436,206.99999999999997
207.0,437,206.99999999999997
208.0,438,208.0
208.0,439,208.0
208.0,440,208.0
208.0,441,208.0
208.0,442,208.0
208.0,443,208.0
208.0,444,208.0
208.0,445,208.0
208.0,446,208.0
208.25,447,208.25
208.25,448,208.25
208.25,449,208.25
209.0,450,209.0
209.0,451,209.0
209.0,452,209.0
209.0,453,209.0
209.0,454,209.0
209.0,455,209.0
209.0,456,209.0
209.0,457,209.0
209.0,458,209.0
209.0,459,209.0
209.0,460,209.0
209.0,461,209.0
209.25,462,209.25
209.25,463,209.25
209.25,464,209.25
209.25,465,209.25
209.25,466,209.25
209.25,467,209.25
209.25,468,209.25
209.25,469,209.25
209.25,470,209.25
209.25,471,209.25
209.25,472,209.25
210.0,473,209.99999999999994
210.0,474,209.99999999999994
210.0,475,209.99999999999994
210.0,476,209.99999999999994
210.75,477,210.74999999999994
211.25,478,211.24999999999997
211.5,479,211.49999999999997
211.5,480,211.49999999999997
211.5,481,211.49999999999997
211.5,482,211.49999999999997
211.5,483,211.49999999999997
211.5,484,211.49999999999997
211.5,485,211.49999999999997
211.5,486,211.49999999999997
212.25,487,212.24999999999997
212.25,488,212.24999999999997
212.25,489,212.24999999999997
212.25,490,212.24999999999997
212.25,491,212.24999999999997
212.25,492,212.24999999999997
212.25,493,212.24999999999997
212.25,494,212.24999999999997
212.25,495,212.24999999999997
212.25,496,212.24999999999997
212.25,497,212.24999999999997
212.5,498,212.49999999999997
212.5,499,212.49999999999997
212.5,500,212.49999999999997
212.5,501,212.49999999999997
212.84375,502,212.84374999999994
213.3125,503,213.3125
213.5,504,213.5
213.5,505,213.5
213.5,506,213.5
213.5,507,213.5
213.5,508,213.5
213.5,509,213.5
214.5,510,214.5
214.5,511,214.5
215.5,512,215.49999999999994
215.5,513,215.49999999999994
215.5,514,215.49999999999994
215.5,515,215.49999999999994
215.5,516,215.49999999999994
215.5,517,215.49999999999994
215.5,518,215.49999999999994
215.5,519,215.49999999999994
215.5,520,215.49999999999994
215.5,521,215.49999999999994
215.5,522,215.49999999999994
215.5,523,215.49999999999994
216.25,524,216.24999999999997
216.25,525,216.24999999999997
216.25,526,216.24999999999997
216.25,527,216.24999999999997
216.25,528,216.24999999999997
216.25,529,216.24999999999997
216.25,530,216.24999999999997
216.25,531,216.24999999999997
216.25,532,216.24999999999997
216.25,533,216.24999999999997
216.25,534,216.24999999999997
216.25,535,216.24999999999997
216.25,536,216.24999999999997
216.25,537,216.24999999999997
216.25,538,216.24999999999997
216.25,539,216.24999999999997
216.25,540,216.24999999999997
216.25,541,216.24999999999997
216.25,542,216.24999999999997
216.25,543,216.24999999999997
216.25,544,216.24999999999997
216.25,545,216.24999999999997
216.25,546,216.24999999999997
216.25,547,216.24999999999997
216.25,548,216.24999999999997
216.25,549,216.24999999999997
216.25,550,216.24999999999997
216.25,551,216.24999999999997
216.25,552,216.24999999999997
216.25,553,216.24999999999997
216.25,554,216.24999999999997
216.25,555,216.24999999999997
216.25,556,216.24999999999997
216.25,557,216.24999999999997
216.25,558,216.24999999999997
216.25,559,216.24999999999997
216.25,560,216.24999999999997
216.25,561,216.24999999999997
216.25,562,216.24999999999997
216.25,563,216.24999999999997
216.25,564,216.24999999999997
216.25,565,216.24999999999997
216.25,566,216.24999999999997
216.25,567,216.24999999999997
216.25,568,216.24999999999997
216.5,569,216.49999999999997
216.5,570,216.49999999999997
216.5,571,216.49999999999997
216.5,572,216.49999999999997
216.5,573,216.49999999999997
216.5,574,216.49999999999997
216.5,575,216.49999999999997
216.5,576,216.49999999999997
216.5,577,216.49999999999997
216.5,578,216.49999999999997
217.25,579,217.24999999999997
217.25,580,217.24999999999997
217.25,581,217.24999999999997
217.25,582,217.24999999999997
217.25,583,217.24999999999997
217.5,584,217.49999999999997
217.5,585,217.49999999999997
216.75,586,216.74999999999997
216.75,587,216.74999999999997
216.5,588,216.49999999999997
216.75,589,216.74999999999997
216.75,590,216.74999999999997
217.0,591,216.99999999999997
217.0,592,216.99999999999997
217.0,593,216.99999999999997
217.0,594,216.99999999999997
217.75,595,217.74999999999997
217.75,596,217.74999999999997
218.5,597,218.5
218.5,598,218.5
218.5,599,218.5
218.5,600,218.5
218.5,601,218.5
219.25,602,219.25
219.25,603,219.25
220.0,604,219.99999999999994
220.0,605,219.99999999999994
220.0,606,219.99999999999994
220.0,607,219.99999999999994
220.0,608,219.99999999999994
220.0,609,219.99999999999994
220.75,610,220.74999999999994
221.0,611,220.99999999999997
221.0,612,220.99999999999997
221.0,613,220.99999999999997
221.0,614,220.99999999999997
221.0,615,220.99999999999997
221.0,616,220.99999999999997
221.0,617,220.99999999999997
223.0,625,223.0
223.0,626,223.0
223.75,627,223.75
223.75,628,223.75
224.25073146820068,629,224.25073146820066
228.94839477539062,630,228.94839477539062
213.25,634,213.25
213.25,635,213.25
204.26791405677795,636,204.26791405677795
210.982421875,637,210.982421875
211.18713095784187,638,211.18713095784187
187.59375,258,187.59375
187.875,259,187.87499999999991
186.875,260,186.875
186.875,261,186.875
186.875,262,186.875
187.0,263,186.99999999999997
187.53125,264,187.53125
183.625,224,183.62499999999997
183.8125,225,183.8125
182.875,226,182.87499999999991
182.25,227,182.24999999999997
182.25,228,182.24999999999997
182.875,229,182.87499999999991
182.875,230,182.87499999999991
183.5,231,183.5
183.5,232,183.5
183.5,233,183.5
183.875,234,183.87499999999997
183.875,235,183.87499999999997
184.25,236,184.25
184.625,237,184.62499999999997
185.25,238,185.24999999999991
185.25,239,185.24999999999991
185.25,240,185.24999999999991
185.25,241,185.24999999999991
185.875,242,185.875
185.875,243,185.875
185.875,244,185.875
185.875,245,185.875
186.25,246,186.24999999999997
185.625,247,185.625
185.625,248,185.625
186.1875,249,186.1875
185.908203125,250,185.90820312499997
201.48217366509732,618,232.65041359341603
201.49663964540068,619,232.66711738531674
201.81489121207443,620,233.03460080713293
202.18377370980994,621,233.46054750060165
202.53095723709038,622,233.86143850621923
203.07704799354195,623,234.49200665047186
175.674864803916,288,202.85084884250753
175.674864803916,289,202.85084884250753
175.674864803916,290,202.85084884250753
175.674864803916,291,202.85084884250753
175.674864803916,292,202.85084884250753
176.3692318584769,293,203.65263085374264
174.05467500994047,277,200.98002414962536
174.98049774935504,278,202.04906683127234
174.98049774935504,279,202.04906683127234
175.674864803916,280,202.85084884250753
175.674864803916,281,202.85084884250753
175.674864803916,282,202.85084884250753
175.674864803916,283,202.85084884250753
175.9063204887696,284,203.11810951291926
175.3276812766355,285,202.4499578368899
174.98049774935504,286,202.04906683127234
174.98049774935504,287,202.04906683127234
175.9063204887696,294,203.11810951291926
175.9063204887696,295,203.11810951291926
175.9063204887696,296,203.11810951291926
175.9063204887696,297,203.11810951291926
176.60068754333057,298,203.91989152415442
176.94787107061103,299,204.3207825297721
177.2950545978915,300,204.72167353538964
177.2950545978915,301,204.72167353538964
176.7164153857574,302,204.05352185936033
176.7164153857574,303,204.05352185936033
176.7164153857574,304,204.05352185936033
176.7164153857574,305,204.05352185936033
176.7164153857574,306,204.05352185936033
177.2950545978915,307,204.72167353538964
177.2950545978915,308,204.72167353538964
177.2950545978915,309,204.72167353538964
177.64223812517193,310,205.12256454100728
177.64223812517193,311,205.12256454100728
177.64223812517193,312,205.12256454100728
177.41078244031831,313,204.85530387059555
178.10514949487924,314,205.65708588183077
178.33660517973289,315,205.92434655224238
178.33660517973289,316,205.92434655224238
178.33660517973289,317,205.92434655224238
178.33660517973289,318,205.92434655224238
178.33660517973289,319,205.92434655224238
178.33660517973289,320,205.92434655224238
178.915244391867,321,206.5924982282718
178.915244391867,322,206.5924982282718
178.915244391867,323,206.5924982282718
179.26242791914746,324,206.99338923388942
179.26242791914746,325,206.99338923388942
179.26242791914746,326,206.99338923388942
179.26242791914746,327,206.99338923388942
179.26242791914746,328,206.99338923388942
